Genus,Species,Gender,State,County,Refuge,Division,Sample Site,Coordinates,Habitat,Date Sampled,Collector,Notes,,,,,,,
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 2,N/A,,,,,,,,
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 2,N/A,,,,,,,,
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 2,N/A,,,,,,,,
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 2,N/A,,,,,,,,
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 2,N/A,,,,,,,,
Andrena,Andrena geranii,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jun. 6-7,N/A,,,,,,,,
Andrena,Andrena geranii,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jun. 6-7,N/A,,,,,,,,
Andrena,Andrena geranii,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jun. 6-7,N/A,,,,,,,,
Andrena,Andrena geranii,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jun. 6-7,N/A,,,,,,,,
Andrena,Andrena geranii,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jun. 6-7,N/A,,,,,,,,
Andrena,Andrena geranii,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jun. 6-7,N/A,,,,,,,,
Andrena,Andrena geranii,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jun. 6-7,N/A,,,,,,,,
Andrena,Andrena geranii,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jun. 6-7,N/A,,,,,,,,
Andrena,Andrena geranii,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jun. 6-7,N/A,,,,,,,,
Andrena,Andrena geranii,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jun. 6-7,N/A,,,,,,,,
Andrena,Andrena geranii,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jun. 6-7,N/A,,,,,,,,
Andrena,Andrena geranii,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jun. 6-7,N/A,,,,,,,,
Andrena,Andrena geranii,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 18-19,N/A,,,,,,,,
Andrena,Andrena geranii,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 18-19,N/A,,,,,,,,
Andrena,Andrena helianthi,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Aug. 29-30,K. Viste-Sparkman,,,,,,,,
Andrena,Andrena rudbeckia,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie planting,Jul. 17-18,N/A,,,,,,,,
Andrena,Andrena rudbeckia,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie planting,Aug. 1,N/A,,,,,,,,
Andrena,Andrena rudbeckia,Male,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie planting,Aug. 1,N/A,,,,,,,,
Andrena,Andrena rudbeckia,Male,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Jul. 17-18,N/A,,,,,,,,
Andrena,Andrena wilkella,Male,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Jul. 18-19,N/A,,,,,,,,
Apis,Apis mellifera,Worker,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 17-18,N/A,,,,,,,,
Apis,Apis mellifera,Worker,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Aug. 15,N/A,,,,,,,,
Apis,Apis mellifera,Worker,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 15,N/A,,,,,,,,
Apis,Apis mellifera,Worker,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 29-30,K. Viste-Sparkman,,,,,,,,
Apis,Apis mellifera,Worker,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 29-30,K. Viste-Sparkman,,,,,,,,
Augochlora,Augochlora pura,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 1,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 15,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 29-30,K. Viste-Sparkman,,,,,,,,
Augochlora,Augochlora pura,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Sept. 25-26,N/A,,,,,,,,
Augochlora,Augochlora pura,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Sept. 25-26,N/A,,,,,,,,
Augochlora,Augochlora pura,Male,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 1,N/A,,,,,,,,
Augochlora,Augochlora pura,Male,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 1,N/A,,,,,,,,
Augochlora,Augochlora pura,Male,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 1,N/A,,,,,,,,
Augochlora,Augochlora pura,Male,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 1,N/A,,,,,,,,
Augochlora,Augochlora pura,Male,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 15,N/A,,,,,,,,
Augochlora,Augochlora pura,Male,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Sept. 25-26,N/A,,,,,,,,
Augochlora,Augochlora pura,Male,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Sept. 25-26,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Iowa,Jasper,Neal Smith,N/A,N/A,N/A,Reconstructed prairie,Sept. 25-26,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Iowa,Jasper,Neal Smith,N/A,N/A,N/A,Reconstructed prairie,Sept. 25-26,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Iowa,Jasper,Neal Smith,,North Middle,N/A,prairie,Jun. 6-7,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Iowa,Jasper,Neal Smith,,North Middle,N/A,prairie,Jun. 6-7,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Iowa,Jasper,Neal Smith,,North Middle,N/A,prairie,Jun. 6-7,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Iowa,Jasper,Neal Smith,,North Middle,N/A,prairie,Jun. 6-7,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Iowa,Jasper,Neal Smith,,North Middle,N/A,prairie,Jun. 6-7,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Iowa,Jasper,Neal Smith,,North Middle,N/A,prairie,Jun. 6-7,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Iowa,Jasper,Neal Smith,,North Middle,N/A,prairie,Jun. 6-7,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Iowa,Jasper,Neal Smith,,North Middle,N/A,prairie,Jun. 6-7,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Iowa,Jasper,Neal Smith,,North Middle,N/A,prairie,Jun. 6-7,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 17-18,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie planting,Aug. 1,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie planting,Aug. 1,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Jul. 17-18,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Jul. 17-18,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Jul. 17-18,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Jul. 17-18,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 15,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 15,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Male,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Jul. 17-18,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Savannah,N/A,savannah,Jun. 6-7,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 2,N/A,,,,,,,,
Augochlorella,Augochlorella aurata,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 2,N/A,,,,,,,,
Bombus,Bombus auricomus,Worker,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie planting,Aug. 1,N/A,,,,,,,,
Bombus,Bombus auricomus,Worker,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 1,N/A,,,,,,,,
Bombus,Bombus auricomus,Male,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 29-30,K. Viste-Sparkman,,,,,,,,
Bombus,Bombus bimaculatus,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Savannah,N/A,savannah,Jun. 6-7,N/A,,,,,,,,
Bombus,Bombus griseocollis,Worker,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 17-18,N/A,,,,,,,,
Bombus,Bombus griseocollis,Male,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Aug. 15,N/A,,,,,,,,
Bombus,Bombus griseocollis,Worker,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 1,N/A,,,,,,,,
Bombus,Bombus impatiens,Male,Iowa,Jasper,Neal Smith,N/A,N/A,N/A,Reconstructed prairie,Sept. 25-26,N/A,,,,,,,,
Bombus,Bombus impatiens,Male,Iowa,Jasper,Neal Smith,N/A,N/A,N/A,Reconstructed prairie,Sept. 25-26,N/A,,,,,,,,
Bombus ,Bombus impatiens,Worker,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Aug. 29-30,K. Viste-Sparkman,,,,,,,,
Bombus ,Bombus impatiens,Worker,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Aug. 29-30,K. Viste-Sparkman,,,,,,,,
Bombus,Bombus impatiens,Worker,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 1,N/A,,,,,,,,
Bombus,Bombus impatiens,Worker,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 1,N/A,,,,,,,,
Bombus,Bombus impatiens,Worker,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 1,N/A,,,,,,,,
Bombus,Bombus impatiens,Worker,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 1,N/A,,,,,,,,
Bombus,Bombus impatiens,Worker,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 15,N/A,,,,,,,,
Bombus,Bombus impatiens,Worker,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 15,N/A,,,,,,,,
Bombus,Bombus impatiens,Worker,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 29-30,K. Viste-Sparkman,,,,,,,,
Bombus,Bombus impatiens,Worker,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 29-30,K. Viste-Sparkman,,,,,,,,
Bombus,Bombus impatiens,Worker,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 29-30,K. Viste-Sparkman,,,,,,,,
Bombus,Bombus impatiens,Worker,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Sept. 25-26,N/A,,,,,,,,
Bombus,Bombus impatiens,Worker,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Sept. 25-26,N/A,,,,,,,,
Bombus,Bombus impatiens,Male,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 29-30,K. Viste-Sparkman,,,,,,,,
Bombus,Bombus pensylvanicus,Worker,Iowa,Jasper,Neal Smith,N/A,N/A,N/A,Reconstructed prairie,Sept. 25-26,N/A,,,,,,,,
Bombus,Bombus pensylvanicus,Worker,Iowa,Jasper,Neal Smith,N/A,N/A,N/A,Reconstructed prairie,Sept. 25-26,N/A,,,,,,,,
Bombus,Bombus pensylvanicus,Worker,Iowa,Jasper,Neal Smith,N/A,N/A,N/A,Reconstructed prairie,Sept. 25-26,N/A,,,,,,,,
Bombus,Bombus pensylvanicus,Male,Iowa,Jasper,Neal Smith,N/A,N/A,N/A,Reconstructed prairie,Sept. 25-26,N/A,,,,,,,,
Bombus,Bombus pensylvanicus,Worker,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie planting,Aug. 1,N/A,,,,,,,,
Bombus,Bombus pensylvanicus,Worker,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 29-30,K. Viste-Sparkman,,,,,,,,
Bombus,Bombus pensylvanicus,Worker,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 29-30,K. Viste-Sparkman,,,,,,,,
Bombus,Bombus pensylvanicus,Worker,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Sept. 25-26,N/A,,,,,,,,
Bombus,Bombus pensylvanicus,Worker,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Sept. 25-26,N/A,,,,,,,,
Bombus,Bombus pensylvanicus,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Sept. 25-26,N/A,,,,,,,,
Bombus,Bombus pensylvanicus,Male,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Sept. 25-26,N/A,,,,,,,,
Calliopsis,Calliopsis andreniformis,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 17-18,N/A,,,,,,,,
Calliopsis,Calliopsis andreniformis,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie planting,Aug. 1,N/A,,,,,,,,
Calliopsis,Calliopsis andreniformis,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie planting,Aug. 1,N/A,,,,,,,,
Calliopsis,Calliopsis andreniformis,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie planting,Aug. 1,N/A,,,,,,,,
Calliopsis,Calliopsis andreniformis,Male,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,,,,,,,,
Calliopsis,Calliopsis andreniformis,Male,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Aug. 29-30,K. Viste-Sparkman,,,,,,,,
Calliopsis,Calliopsis andreniformis,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 29-30,K. Viste-Sparkman,,,,,,,,
Calliopsis,Calliopsis andreniformis,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 29-30,K. Viste-Sparkman,,,,,,,,
Calliopsis,Calliopsis andreniformis,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 29-30,K. Viste-Sparkman,,,,,,,,
Calliopsis,Calliopsis andreniformis,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 29-30,K. Viste-Sparkman,,,,,,,,
Calliopsis,Calliopsis andreniformis,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Prairie,Aug. 29-30,K. Viste-Sparkman,,,,,,,,
Calliopsis,Calliopsis andreniformis,Male,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 29-30,K. Viste-Sparkman,,,,,,,,
Calliopsis,Calliopsis andreniformis,Male,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 29-30,K. Viste-Sparkman,,,,,,,,
Calliopsis,Calliopsis andreniformis,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 2,N/A,,,,,,,,
Calliopsis,Calliopsis andreniformis,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 2,N/A,,,,,,,,
Calliopsis,Calliopsis andreniformis,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 2,N/A,,,,,,,,
Calliopsis,Calliopsis andreniformis,Male,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 2,N/A,,,,,,,,
Ceratina,Ceratina calcarata,Male,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 18-19,N/A,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Iowa,Jasper,Neal Smith,N/A,North Middle Unit,N/A,prairie,Jul. 18-19,N/A,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 18-19,N/A,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 18-19,N/A,,,,,,,,
Ceratina,Ceratina mikmaqi,Male,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 2,N/A,,,,,,,,
Ceratina,Ceratina sp.,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,,,,,,,,
Ceratina,Ceratina sp.,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,,,,,,,,
Ceratina,Ceratina sp.,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Savannah,N/A,savannah,Jun. 6-7,N/A,,,,,,,,
Ceratina ,Ceratina spp.,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 18-19,N/A,,,,,,,,
Ceratina ,Ceratina spp.,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 18-19,N/A,,,,,,,,
Ceratina ,Ceratina spp.,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 18-19,N/A,,,,,,,,
Ceratina ,Ceratina spp.,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 18-19,N/A,,,,,,,,
Ceratina ,Ceratina spp.,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 18-19,N/A,,,,,,,,
Ceratina ,Ceratina spp.,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 18-19,N/A,,,,,,,,
Ceratina ,Ceratina spp.,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 18-19,N/A,,,,,,,,
Ceratina ,Ceratina spp.,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 18-19,N/A,,,,,,,,
Ceratina ,Ceratina spp.,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 18-19,N/A,,,,,,,,
Ceratina ,Ceratina spp.,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 18-19,N/A,,,,,,,,
Ceratina ,Ceratina spp.,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 18-19,N/A,,,,,,,,
Ceratina ,Ceratina spp.,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 18-19,N/A,,,,,,,,
Ceratina ,Ceratina spp.,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 18-19,N/A,,,,,,,,
Ceratina ,Ceratina spp.,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 2,N/A,,,,,,,,
Ceratina ,Ceratina spp.,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 2,N/A,,,,,,,,
Ceratina ,Ceratina spp.,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 2,N/A,,,,,,,,
Ceratina ,Ceratina spp.,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 2,N/A,,,,,,,,
Ceratina ,Ceratina strenua,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna planting,Aug. 1,N/A,,,,,,,,
Ceratina,Ceratina strenua,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna planting,Aug. 1,N/A,,,,,,,,
Ceratina,Ceratina strenua,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 1,N/A,,,,,,,,
Ceratina,Ceratina strenua,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 15,N/A,,,,,,,,
Ceratina,Ceratina strenua,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 15,N/A,,,,,,,,
Ceratina,Ceratina strenua,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 29-30,K. Viste-Sparkman,,,,,,,,
Ceratina,Ceratina strenua,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 1,N/A,,,,,,,,
Ceratina,Ceratina strenua,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 15,N/A,,,,,,,,
Ceratina,Ceratina strenua,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 29-30,K. Viste-Sparkman,,,,,,,,
Ceratina,Ceratina strenua,Male,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 18-19,N/A,,,,,,,,
Coelioxys,Coelioxys germana,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 1,N/A,,,,,,,,
Coelioxys,Coelioxys germana,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 15,N/A,,,,,,,,
Coelioxys,Coelioxys germana,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 15,N/A,,,,,,,,
Coelioxys,Coelioxys germana,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 15,N/A,,,,,,,,
Coelioxys,Coelioxys germana,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 15,N/A,,,,,,,,
Coelioxys,Coelioxys porterae,Male,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Jun. 6-7,N/A,,,,,,,,
Coelioxys,Coelioxys rufitarsis,Male,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 15,N/A,,,,,,,,
Coelioxys,Coelioxys sayi,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 1,N/A,,,,,,,,
Colletes,Colletes simulans,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 29-30,K. Viste-Sparkman,,,,,,,,
Colletes,Colletes simulans,Male,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 29-30,K. Viste-Sparkman,,,,,,,,
Florilegus,Florilegus condignus,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 1,N/A,,,,,,,,
Florilegus,Florilegus condignus,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 15,N/A,,,,,,,,
Florilegus,Florilegus condignus,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 15,N/A,,,,,,,,
Halictus,Halictus confusus,Female,Iowa,Jasper,Neal Smith,N/A,N/A,N/A,Reconstructed prairie,Sept. 25-26,N/A,,,,,,,,
Halictus,Halictus confusus,Female,Iowa,Jasper,Neal Smith,N/A,N/A,N/A,Reconstructed prairie,Sept. 25-26,N/A,,,,,,,,
Halictus,Halictus confusus,Female,Iowa,Jasper,Neal Smith,N/A,N/A,N/A,Reconstructed prairie,Sept. 25-26,N/A,,,,,,,,
Halictus,Halictus confusus,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,,,,,,,,
Halictus,Halictus confusus,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Jun. 6-7,N/A,,,,,,,,
Halictus,Halictus confusus,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna planting,Aug. 1,N/A,,,,,,,,
Halictus,Halictus confusus,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna planting,Aug. 1,N/A,,,,,,,,
Halictus,Halictus confusus,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Jul. 17-18,N/A,,,,,,,,
Halictus,Halictus confusus,Male,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Sept. 25-26,N/A,,,,,,,,
Halictus,Halictus confusus,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Savannah,N/A,savannah,Jun. 6-7,N/A,,,,,,,,
Halictus,Halictus confusus,Female,Iowa,Jasper,Neal Smith,N/A,Thorn Valley Unit,N/A,savannah,Jul. 2,N/A,,,,,,,,
Halictus,Halictus ligatus,Female,Iowa,Jasper,Neal Smith,N/A,N/A,N/A,Reconstructed prairie,Sept. 25-26,N/A,,,,,,,,
Halictus,Halictus ligatus,Female,Iowa,Jasper,Neal Smith,N/A,N/A,N/A,Reconstructed prairie,Sept. 25-26,N/A,,,,,,,,
